	Actual Load
2022-08-07 15:00:00+02:00	5407.0
2022-08-07 15:15:00+02:00	5408.0
2022-08-07 15:30:00+02:00	5414.0
2022-08-07 15:45:00+02:00	5434.0
2022-08-07 16:00:00+02:00	5418.0
2022-08-07 16:15:00+02:00	5423.0
2022-08-07 16:30:00+02:00	5440.0
2022-08-07 16:45:00+02:00	5482.0
2022-08-07 17:00:00+02:00	5600.0
2022-08-07 17:15:00+02:00	5620.0
2022-08-07 17:30:00+02:00	5656.0
2022-08-07 17:45:00+02:00	5706.0
2022-08-07 18:00:00+02:00	5751.0
2022-08-07 18:15:00+02:00	5756.0
2022-08-07 18:30:00+02:00	5765.0
2022-08-07 18:45:00+02:00	5752.0
2022-08-07 19:00:00+02:00	5768.0
2022-08-07 19:15:00+02:00	5766.0
2022-08-07 19:30:00+02:00	5756.0
2022-08-07 19:45:00+02:00	5752.0
2022-08-07 20:00:00+02:00	5783.0
2022-08-07 20:15:00+02:00	5769.0
2022-08-07 20:30:00+02:00	5757.0
2022-08-07 20:45:00+02:00	5717.0
2022-08-07 21:00:00+02:00	5637.0
2022-08-07 21:15:00+02:00	5564.0
2022-08-07 21:30:00+02:00	5503.0
2022-08-07 21:45:00+02:00	5437.0
2022-08-07 22:00:00+02:00	5564.0
2022-08-07 22:15:00+02:00	5508.0
2022-08-07 22:30:00+02:00	5363.0
2022-08-07 22:45:00+02:00	5269.0
2022-08-07 23:00:00+02:00	5168.0
2022-08-07 23:15:00+02:00	5100.0
2022-08-07 23:30:00+02:00	5015.0
2022-08-07 23:45:00+02:00	4974.0
2022-08-08 00:00:00+02:00	4999.0
2022-08-08 00:15:00+02:00	4950.0
2022-08-08 00:30:00+02:00	4906.0
2022-08-08 00:45:00+02:00	4808.0
2022-08-08 01:00:00+02:00	4804.0
2022-08-08 01:15:00+02:00	4758.0
2022-08-08 01:30:00+02:00	4740.0
2022-08-08 01:45:00+02:00	4669.0
2022-08-08 02:00:00+02:00	4742.0
2022-08-08 02:15:00+02:00	4694.0
2022-08-08 02:30:00+02:00	4644.0
2022-08-08 02:45:00+02:00	4592.0
2022-08-08 03:00:00+02:00	4601.0
2022-08-08 03:15:00+02:00	4592.0
2022-08-08 03:30:00+02:00	4568.0
2022-08-08 03:45:00+02:00	4614.0
2022-08-08 04:00:00+02:00	4662.0
2022-08-08 04:15:00+02:00	4666.0
2022-08-08 04:30:00+02:00	4736.0
2022-08-08 04:45:00+02:00	4838.0
2022-08-08 05:00:00+02:00	5043.0
2022-08-08 05:15:00+02:00	5190.0
2022-08-08 05:30:00+02:00	5346.0
2022-08-08 05:45:00+02:00	5501.0
2022-08-08 06:00:00+02:00	5826.0
2022-08-08 06:15:00+02:00	6016.0
2022-08-08 06:30:00+02:00	6190.0
2022-08-08 06:45:00+02:00	6345.0
2022-08-08 07:00:00+02:00	6593.0
2022-08-08 07:15:00+02:00	6728.0
2022-08-08 07:30:00+02:00	6868.0
2022-08-08 07:45:00+02:00	7000.0
2022-08-08 08:00:00+02:00	7152.0
2022-08-08 08:15:00+02:00	7265.0
2022-08-08 08:30:00+02:00	7350.0
2022-08-08 08:45:00+02:00	7357.0
2022-08-08 09:00:00+02:00	7393.0
2022-08-08 09:15:00+02:00	7491.0
2022-08-08 09:30:00+02:00	7562.0
2022-08-08 09:45:00+02:00	7623.0
2022-08-08 10:00:00+02:00	7620.0
2022-08-08 10:15:00+02:00	7675.0
2022-08-08 10:30:00+02:00	7737.0
2022-08-08 10:45:00+02:00	7687.0
2022-08-08 11:00:00+02:00	7686.0
2022-08-08 11:15:00+02:00	7740.0
2022-08-08 11:30:00+02:00	7803.0
2022-08-08 11:45:00+02:00	7732.0
2022-08-08 12:00:00+02:00	7662.0
2022-08-08 12:15:00+02:00	7580.0
2022-08-08 12:30:00+02:00	7523.0
2022-08-08 12:45:00+02:00	7466.0
2022-08-08 13:00:00+02:00	7490.0
2022-08-08 13:15:00+02:00	7406.0
2022-08-08 13:30:00+02:00	7324.0
2022-08-08 13:45:00+02:00	7273.0
2022-08-08 14:00:00+02:00	7233.0
2022-08-08 14:15:00+02:00	7206.0
2022-08-08 14:30:00+02:00	7175.0
2022-08-08 14:45:00+02:00	7129.0
2022-08-08 15:00:00+02:00	7093.0
2022-08-08 15:15:00+02:00	7100.0
2022-08-08 15:30:00+02:00	7061.0
2022-08-08 15:45:00+02:00	7038.0
2022-08-08 16:00:00+02:00	7004.0
2022-08-08 16:15:00+02:00	6984.0
2022-08-08 16:30:00+02:00	6940.0
2022-08-08 16:45:00+02:00	6948.0
2022-08-08 17:00:00+02:00	6910.0
2022-08-08 17:15:00+02:00	6934.0
2022-08-08 17:30:00+02:00	6944.0
2022-08-08 17:45:00+02:00	6971.0
2022-08-08 18:00:00+02:00	6941.0
2022-08-08 18:15:00+02:00	6918.0
2022-08-08 18:30:00+02:00	6909.0
2022-08-08 18:45:00+02:00	6878.0
2022-08-08 19:00:00+02:00	6886.0
2022-08-08 19:15:00+02:00	6824.0
2022-08-08 19:30:00+02:00	6748.0
2022-08-08 19:45:00+02:00	6712.0
2022-08-08 20:00:00+02:00	6686.0
2022-08-08 20:15:00+02:00	6635.0
2022-08-08 20:30:00+02:00	6674.0
2022-08-08 20:45:00+02:00	6635.0
2022-08-08 21:00:00+02:00	6496.0
2022-08-08 21:15:00+02:00	6384.0
2022-08-08 21:30:00+02:00	6288.0
2022-08-08 21:45:00+02:00	6165.0
2022-08-08 22:00:00+02:00	6189.0
2022-08-08 22:15:00+02:00	6088.0
2022-08-08 22:30:00+02:00	5947.0
2022-08-08 22:45:00+02:00	5776.0
2022-08-08 23:00:00+02:00	5668.0
2022-08-08 23:15:00+02:00	5562.0
2022-08-08 23:30:00+02:00	5447.0
2022-08-08 23:45:00+02:00	5365.0
2022-08-09 00:00:00+02:00	5404.0
2022-08-09 00:15:00+02:00	5308.0
2022-08-09 00:30:00+02:00	5187.0
2022-08-09 00:45:00+02:00	5085.0
2022-08-09 01:00:00+02:00	5054.0
2022-08-09 01:15:00+02:00	5024.0
2022-08-09 01:30:00+02:00	4963.0
2022-08-09 01:45:00+02:00	4928.0
2022-08-09 02:00:00+02:00	4994.0
2022-08-09 02:15:00+02:00	4932.0
2022-08-09 02:30:00+02:00	4898.0
2022-08-09 02:45:00+02:00	4829.0
2022-08-09 03:00:00+02:00	4818.0
2022-08-09 03:15:00+02:00	4807.0
2022-08-09 03:30:00+02:00	4798.0
2022-08-09 03:45:00+02:00	4812.0
2022-08-09 04:00:00+02:00	4848.0
2022-08-09 04:15:00+02:00	4902.0
2022-08-09 04:30:00+02:00	4921.0
2022-08-09 04:45:00+02:00	4994.0
2022-08-09 05:00:00+02:00	5192.0
2022-08-09 05:15:00+02:00	5320.0
2022-08-09 05:30:00+02:00	5462.0
2022-08-09 05:45:00+02:00	5592.0
2022-08-09 06:00:00+02:00	5904.0
2022-08-09 06:15:00+02:00	6136.0
2022-08-09 06:30:00+02:00	6293.0
2022-08-09 06:45:00+02:00	6418.0
2022-08-09 07:00:00+02:00	6606.0
2022-08-09 07:15:00+02:00	6700.0
2022-08-09 07:30:00+02:00	6826.0
2022-08-09 07:45:00+02:00	6903.0
2022-08-09 08:00:00+02:00	6984.0
2022-08-09 08:15:00+02:00	7043.0
2022-08-09 08:30:00+02:00	7066.0
2022-08-09 08:45:00+02:00	7072.0
2022-08-09 09:00:00+02:00	7052.0
2022-08-09 09:15:00+02:00	7109.0
2022-08-09 09:30:00+02:00	7135.0
2022-08-09 09:45:00+02:00	7132.0
2022-08-09 10:00:00+02:00	7153.0
2022-08-09 10:15:00+02:00	7183.0
2022-08-09 10:30:00+02:00	7188.0
2022-08-09 10:45:00+02:00	7229.0
2022-08-09 11:00:00+02:00	7257.0
2022-08-09 11:15:00+02:00	7300.0
2022-08-09 11:30:00+02:00	7312.0
2022-08-09 11:45:00+02:00	7254.0
2022-08-09 12:00:00+02:00	7197.0
2022-08-09 12:15:00+02:00	7100.0
2022-08-09 12:30:00+02:00	7030.0
2022-08-09 12:45:00+02:00	7017.0
2022-08-09 13:00:00+02:00	7065.0
2022-08-09 13:15:00+02:00	7005.0
2022-08-09 13:30:00+02:00	6977.0
2022-08-09 13:45:00+02:00	6944.0
2022-08-09 14:00:00+02:00	6907.0
2022-08-09 14:15:00+02:00	6896.0
2022-08-09 14:30:00+02:00	6863.0
2022-08-09 14:45:00+02:00	6878.0
2022-08-09 15:00:00+02:00	6897.0
2022-08-09 15:15:00+02:00	6866.0
2022-08-09 15:30:00+02:00	6886.0
2022-08-09 15:45:00+02:00	6862.0
2022-08-09 16:00:00+02:00	6842.0
2022-08-09 16:15:00+02:00	6855.0
2022-08-09 16:30:00+02:00	6875.0
2022-08-09 16:45:00+02:00	6847.0
2022-08-09 17:00:00+02:00	6898.0
2022-08-09 17:15:00+02:00	6924.0
2022-08-09 17:30:00+02:00	6918.0
2022-08-09 17:45:00+02:00	6958.0
2022-08-09 18:00:00+02:00	6962.0
2022-08-09 18:15:00+02:00	6952.0
2022-08-09 18:30:00+02:00	6974.0
2022-08-09 18:45:00+02:00	6969.0
2022-08-09 19:00:00+02:00	6987.0
2022-08-09 19:15:00+02:00	6974.0
2022-08-09 19:30:00+02:00	6956.0
2022-08-09 19:45:00+02:00	6914.0
2022-08-09 20:00:00+02:00	6810.0
2022-08-09 20:15:00+02:00	6782.0
2022-08-09 20:30:00+02:00	6774.0
2022-08-09 20:45:00+02:00	6748.0
2022-08-09 21:00:00+02:00	6628.0
2022-08-09 21:15:00+02:00	6497.0
2022-08-09 21:30:00+02:00	6406.0
2022-08-09 21:45:00+02:00	6281.0
2022-08-09 22:00:00+02:00	6319.0
2022-08-09 22:15:00+02:00	6222.0
2022-08-09 22:30:00+02:00	6053.0
2022-08-09 22:45:00+02:00	5895.0
2022-08-09 23:00:00+02:00	5787.0
2022-08-09 23:15:00+02:00	5666.0
2022-08-09 23:30:00+02:00	5547.0
2022-08-09 23:45:00+02:00	5454.0
2022-08-10 00:00:00+02:00	5520.0
2022-08-10 00:15:00+02:00	5409.0
2022-08-10 00:30:00+02:00	5306.0
2022-08-10 00:45:00+02:00	5155.0
2022-08-10 01:00:00+02:00	5138.0
2022-08-10 01:15:00+02:00	5135.0
2022-08-10 01:30:00+02:00	5077.0
2022-08-10 01:45:00+02:00	5005.0
2022-08-10 02:00:00+02:00	5075.0
2022-08-10 02:15:00+02:00	5024.0
2022-08-10 02:30:00+02:00	4940.0
2022-08-10 02:45:00+02:00	4923.0
2022-08-10 03:00:00+02:00	4918.0
2022-08-10 03:15:00+02:00	4834.0
2022-08-10 03:30:00+02:00	4798.0
2022-08-10 03:45:00+02:00	4816.0
2022-08-10 04:00:00+02:00	4848.0
2022-08-10 04:15:00+02:00	4892.0
2022-08-10 04:30:00+02:00	4934.0
2022-08-10 04:45:00+02:00	5019.0
2022-08-10 05:00:00+02:00	5169.0
2022-08-10 05:15:00+02:00	5288.0
2022-08-10 05:30:00+02:00	5430.0
2022-08-10 05:45:00+02:00	5565.0
2022-08-10 06:00:00+02:00	5898.0
2022-08-10 06:15:00+02:00	6126.0
2022-08-10 06:30:00+02:00	6270.0
2022-08-10 06:45:00+02:00	6388.0
2022-08-10 07:00:00+02:00	6590.0
2022-08-10 07:15:00+02:00	6701.0
2022-08-10 07:30:00+02:00	6797.0
2022-08-10 07:45:00+02:00	6875.0
2022-08-10 08:00:00+02:00	6945.0
2022-08-10 08:15:00+02:00	6998.0
2022-08-10 08:30:00+02:00	7039.0
2022-08-10 08:45:00+02:00	7051.0
2022-08-10 09:00:00+02:00	7052.0
2022-08-10 09:15:00+02:00	7089.0
2022-08-10 09:30:00+02:00	7163.0
2022-08-10 09:45:00+02:00	7164.0
2022-08-10 10:00:00+02:00	7159.0
2022-08-10 10:15:00+02:00	7167.0
2022-08-10 10:30:00+02:00	7197.0
2022-08-10 10:45:00+02:00	7192.0
2022-08-10 11:00:00+02:00	7236.0
2022-08-10 11:15:00+02:00	7268.0
2022-08-10 11:30:00+02:00	7283.0
2022-08-10 11:45:00+02:00	7265.0
2022-08-10 12:00:00+02:00	7161.0
2022-08-10 12:15:00+02:00	7096.0
2022-08-10 12:30:00+02:00	7082.0
2022-08-10 12:45:00+02:00	7045.0
2022-08-10 13:00:00+02:00	7117.0
2022-08-10 13:15:00+02:00	7060.0
2022-08-10 13:30:00+02:00	7023.0
2022-08-10 13:45:00+02:00	6987.0
2022-08-10 14:00:00+02:00	6972.0
2022-08-10 14:15:00+02:00	6954.0
2022-08-10 14:30:00+02:00	6929.0
2022-08-10 14:45:00+02:00	6910.0
2022-08-10 15:00:00+02:00	6904.0
2022-08-10 15:15:00+02:00	6891.0
2022-08-10 15:30:00+02:00	6893.0
2022-08-10 15:45:00+02:00	6901.0
2022-08-10 16:00:00+02:00	6876.0
2022-08-10 16:15:00+02:00	6882.0
2022-08-10 16:30:00+02:00	6885.0
2022-08-10 16:45:00+02:00	6916.0
2022-08-10 17:00:00+02:00	6929.0
2022-08-10 17:15:00+02:00	6989.0
2022-08-10 17:30:00+02:00	6992.0
2022-08-10 17:45:00+02:00	6978.0
2022-08-10 18:00:00+02:00	6993.0
2022-08-10 18:15:00+02:00	7016.0
2022-08-10 18:30:00+02:00	6956.0
2022-08-10 18:45:00+02:00	6994.0
2022-08-10 19:00:00+02:00	7026.0
2022-08-10 19:15:00+02:00	7002.0
2022-08-10 19:30:00+02:00	6978.0
2022-08-10 19:45:00+02:00	6894.0
2022-08-10 20:00:00+02:00	6836.0
2022-08-10 20:15:00+02:00	6768.0
2022-08-10 20:30:00+02:00	6768.0
2022-08-10 20:45:00+02:00	6753.0
2022-08-10 21:00:00+02:00	6619.0
2022-08-10 21:15:00+02:00	6530.0
2022-08-10 21:30:00+02:00	6391.0
2022-08-10 21:45:00+02:00	6271.0
2022-08-10 22:00:00+02:00	6293.0
2022-08-10 22:15:00+02:00	6223.0
2022-08-10 22:30:00+02:00	6078.0
2022-08-10 22:45:00+02:00	5947.0
2022-08-10 23:00:00+02:00	5789.0
2022-08-10 23:15:00+02:00	5660.0
2022-08-10 23:30:00+02:00	5561.0
2022-08-10 23:45:00+02:00	5466.0
2022-08-11 00:00:00+02:00	5512.0
2022-08-11 00:15:00+02:00	5410.0
2022-08-11 00:30:00+02:00	5276.0
2022-08-11 00:45:00+02:00	5185.0
2022-08-11 01:00:00+02:00	5150.0
2022-08-11 01:15:00+02:00	5037.0
2022-08-11 01:30:00+02:00	5020.0
2022-08-11 01:45:00+02:00	4968.0
2022-08-11 02:00:00+02:00	5060.0
2022-08-11 02:15:00+02:00	4998.0
2022-08-11 02:30:00+02:00	4967.0
2022-08-11 02:45:00+02:00	4866.0
2022-08-11 03:00:00+02:00	4858.0
2022-08-11 03:15:00+02:00	4835.0
2022-08-11 03:30:00+02:00	4826.0
2022-08-11 03:45:00+02:00	4806.0
2022-08-11 04:00:00+02:00	4898.0
2022-08-11 04:15:00+02:00	4905.0
2022-08-11 04:30:00+02:00	4931.0
2022-08-11 04:45:00+02:00	5048.0
2022-08-11 05:00:00+02:00	5224.0
2022-08-11 05:15:00+02:00	5329.0
2022-08-11 05:30:00+02:00	5444.0
2022-08-11 05:45:00+02:00	5621.0
2022-08-11 06:00:00+02:00	5943.0
2022-08-11 06:15:00+02:00	6176.0
2022-08-11 06:30:00+02:00	6336.0
2022-08-11 06:45:00+02:00	6494.0
2022-08-11 07:00:00+02:00	6735.0
2022-08-11 07:15:00+02:00	6889.0
2022-08-11 07:30:00+02:00	7002.0
2022-08-11 07:45:00+02:00	7098.0
2022-08-11 08:00:00+02:00	7134.0
2022-08-11 08:15:00+02:00	7195.0
2022-08-11 08:30:00+02:00	7243.0
2022-08-11 08:45:00+02:00	7225.0
2022-08-11 09:00:00+02:00	7212.0
2022-08-11 09:15:00+02:00	7212.0
2022-08-11 09:30:00+02:00	7256.0
2022-08-11 09:45:00+02:00	7272.0
2022-08-11 10:00:00+02:00	7265.0
2022-08-11 10:15:00+02:00	7279.0
2022-08-11 10:30:00+02:00	7255.0
2022-08-11 10:45:00+02:00	7281.0
2022-08-11 11:00:00+02:00	7325.0
2022-08-11 11:15:00+02:00	7382.0
2022-08-11 11:30:00+02:00	7367.0
2022-08-11 11:45:00+02:00	7373.0
2022-08-11 12:00:00+02:00	7265.0
2022-08-11 12:15:00+02:00	7164.0
2022-08-11 12:30:00+02:00	7081.0
2022-08-11 12:45:00+02:00	7069.0
2022-08-11 13:00:00+02:00	7121.0
2022-08-11 13:15:00+02:00	7070.0
2022-08-11 13:30:00+02:00	7075.0
2022-08-11 13:45:00+02:00	7026.0
2022-08-11 14:00:00+02:00	7039.0
2022-08-11 14:15:00+02:00	7011.0
2022-08-11 14:30:00+02:00	7009.0
2022-08-11 14:45:00+02:00	7016.0
2022-08-11 15:00:00+02:00	7047.0
2022-08-11 15:15:00+02:00	6974.0
2022-08-11 15:30:00+02:00	6964.0
2022-08-11 15:45:00+02:00	6970.0
2022-08-11 16:00:00+02:00	7059.0
2022-08-11 16:15:00+02:00	7086.0
2022-08-11 16:30:00+02:00	7076.0
2022-08-11 16:45:00+02:00	7126.0
2022-08-11 17:00:00+02:00	7135.0
2022-08-11 17:15:00+02:00	7156.0
2022-08-11 17:30:00+02:00	7200.0
2022-08-11 17:45:00+02:00	7194.0
2022-08-11 18:00:00+02:00	7209.0
2022-08-11 18:15:00+02:00	7181.0
2022-08-11 18:30:00+02:00	7173.0
2022-08-11 18:45:00+02:00	7178.0
2022-08-11 19:00:00+02:00	7152.0
2022-08-11 19:15:00+02:00	7082.0
2022-08-11 19:30:00+02:00	7072.0
2022-08-11 19:45:00+02:00	6984.0
2022-08-11 20:00:00+02:00	6958.0
2022-08-11 20:15:00+02:00	6920.0
2022-08-11 20:30:00+02:00	6873.0
2022-08-11 20:45:00+02:00	6823.0
2022-08-11 21:00:00+02:00	6740.0
2022-08-11 21:15:00+02:00	6629.0
2022-08-11 21:30:00+02:00	6478.0
2022-08-11 21:45:00+02:00	6321.0
2022-08-11 22:00:00+02:00	6373.0
2022-08-11 22:15:00+02:00	6292.0
2022-08-11 22:30:00+02:00	6156.0
2022-08-11 22:45:00+02:00	5961.0
2022-08-11 23:00:00+02:00	5846.0
2022-08-11 23:15:00+02:00	5701.0
2022-08-11 23:30:00+02:00	5586.0
2022-08-11 23:45:00+02:00	5503.0
2022-08-12 00:00:00+02:00	5493.0
2022-08-12 00:15:00+02:00	5440.0
2022-08-12 00:30:00+02:00	5330.0
2022-08-12 00:45:00+02:00	5189.0
2022-08-12 01:00:00+02:00	5150.0
2022-08-12 01:15:00+02:00	5072.0
2022-08-12 01:30:00+02:00	4975.0
2022-08-12 01:45:00+02:00	4942.0
2022-08-12 02:00:00+02:00	5002.0
2022-08-12 02:15:00+02:00	4972.0
2022-08-12 02:30:00+02:00	4903.0
2022-08-12 02:45:00+02:00	4898.0
2022-08-12 03:00:00+02:00	4880.0
2022-08-12 03:15:00+02:00	4851.0
2022-08-12 03:30:00+02:00	4803.0
2022-08-12 03:45:00+02:00	4796.0
2022-08-12 04:00:00+02:00	4860.0
2022-08-12 04:15:00+02:00	4887.0
2022-08-12 04:30:00+02:00	4942.0
2022-08-12 04:45:00+02:00	4995.0
2022-08-12 05:00:00+02:00	5175.0
2022-08-12 05:15:00+02:00	5262.0
2022-08-12 05:30:00+02:00	5396.0
2022-08-12 05:45:00+02:00	5532.0
2022-08-12 06:00:00+02:00	5906.0
2022-08-12 06:15:00+02:00	6097.0
2022-08-12 06:30:00+02:00	6284.0
2022-08-12 06:45:00+02:00	6383.0
2022-08-12 07:00:00+02:00	6608.0
2022-08-12 07:15:00+02:00	6757.0
2022-08-12 07:30:00+02:00	6836.0
2022-08-12 07:45:00+02:00	6931.0
2022-08-12 08:00:00+02:00	7038.0
2022-08-12 08:15:00+02:00	7106.0
2022-08-12 08:30:00+02:00	7163.0
2022-08-12 08:45:00+02:00	7155.0
2022-08-12 09:00:00+02:00	7096.0
2022-08-12 09:15:00+02:00	7094.0
2022-08-12 09:30:00+02:00	7146.0
2022-08-12 09:45:00+02:00	7156.0
2022-08-12 10:00:00+02:00	7117.0
2022-08-12 10:15:00+02:00	7136.0
2022-08-12 10:30:00+02:00	7172.0
2022-08-12 10:45:00+02:00	7177.0
2022-08-12 11:00:00+02:00	7209.0
2022-08-12 11:15:00+02:00	7217.0
2022-08-12 11:30:00+02:00	7207.0
2022-08-12 11:45:00+02:00	7175.0
2022-08-12 12:00:00+02:00	7064.0
2022-08-12 12:15:00+02:00	6988.0
2022-08-12 12:30:00+02:00	6893.0
2022-08-12 12:45:00+02:00	6878.0
2022-08-12 13:00:00+02:00	6908.0
2022-08-12 13:15:00+02:00	6875.0
2022-08-12 13:30:00+02:00	6909.0
2022-08-12 13:45:00+02:00	6878.0
2022-08-12 14:00:00+02:00	6907.0
2022-08-12 14:15:00+02:00	6908.0
2022-08-12 14:30:00+02:00	6898.0
2022-08-12 14:45:00+02:00	6860.0
2022-08-12 15:00:00+02:00	6885.0
2022-08-12 15:15:00+02:00	6906.0
2022-08-12 15:30:00+02:00	6903.0
2022-08-12 15:45:00+02:00	6884.0
2022-08-12 16:00:00+02:00	6928.0
2022-08-12 16:15:00+02:00	6886.0
2022-08-12 16:30:00+02:00	6871.0
2022-08-12 16:45:00+02:00	6895.0
2022-08-12 17:00:00+02:00	6908.0
2022-08-12 17:15:00+02:00	6933.0
2022-08-12 17:30:00+02:00	6942.0
2022-08-12 17:45:00+02:00	6918.0
2022-08-12 18:00:00+02:00	6882.0
2022-08-12 18:15:00+02:00	6876.0
2022-08-12 18:30:00+02:00	6832.0
2022-08-12 18:45:00+02:00	6817.0
2022-08-12 19:00:00+02:00	6724.0
2022-08-12 19:15:00+02:00	6682.0
2022-08-12 19:30:00+02:00	6620.0
2022-08-12 19:45:00+02:00	6571.0
2022-08-12 20:00:00+02:00	6551.0
2022-08-12 20:15:00+02:00	6532.0
2022-08-12 20:30:00+02:00	6482.0
2022-08-12 20:45:00+02:00	6457.0
2022-08-12 21:00:00+02:00	6335.0
2022-08-12 21:15:00+02:00	6202.0
2022-08-12 21:30:00+02:00	6121.0
2022-08-12 21:45:00+02:00	5939.0
2022-08-12 22:00:00+02:00	6002.0
2022-08-12 22:15:00+02:00	5892.0
2022-08-12 22:30:00+02:00	5777.0
2022-08-12 22:45:00+02:00	5635.0
2022-08-12 23:00:00+02:00	5523.0
2022-08-12 23:15:00+02:00	5422.0
2022-08-12 23:30:00+02:00	5319.0
2022-08-12 23:45:00+02:00	5240.0
2022-08-13 00:00:00+02:00	5315.0
2022-08-13 00:15:00+02:00	5240.0
2022-08-13 00:30:00+02:00	5096.0
2022-08-13 00:45:00+02:00	5011.0
2022-08-13 01:00:00+02:00	4951.0
2022-08-13 01:15:00+02:00	4887.0
2022-08-13 01:30:00+02:00	4847.0
2022-08-13 01:45:00+02:00	4768.0
2022-08-13 02:00:00+02:00	4829.0
2022-08-13 02:15:00+02:00	4796.0
2022-08-13 02:30:00+02:00	4729.0
2022-08-13 02:45:00+02:00	4680.0
2022-08-13 03:00:00+02:00	4667.0
2022-08-13 03:15:00+02:00	4632.0
2022-08-13 03:30:00+02:00	4629.0
2022-08-13 03:45:00+02:00	4582.0
2022-08-13 04:00:00+02:00	4586.0
2022-08-13 04:15:00+02:00	4536.0
2022-08-13 04:30:00+02:00	4562.0
2022-08-13 04:45:00+02:00	4630.0
2022-08-13 05:00:00+02:00	4690.0
2022-08-13 05:15:00+02:00	4759.0
2022-08-13 05:30:00+02:00	4817.0
2022-08-13 05:45:00+02:00	4862.0
2022-08-13 06:00:00+02:00	4992.0
2022-08-13 06:15:00+02:00	5056.0
2022-08-13 06:30:00+02:00	5098.0
2022-08-13 06:45:00+02:00	5222.0
2022-08-13 07:00:00+02:00	5354.0
2022-08-13 07:15:00+02:00	5408.0
2022-08-13 07:30:00+02:00	5494.0
2022-08-13 07:45:00+02:00	5591.0
2022-08-13 08:00:00+02:00	5719.0
2022-08-13 08:15:00+02:00	5822.0
2022-08-13 08:30:00+02:00	5919.0
2022-08-13 08:45:00+02:00	6012.0
2022-08-13 09:00:00+02:00	6108.0
2022-08-13 09:15:00+02:00	6169.0
2022-08-13 09:30:00+02:00	6241.0
2022-08-13 09:45:00+02:00	6259.0
2022-08-13 10:00:00+02:00	6320.0
2022-08-13 10:15:00+02:00	6368.0
2022-08-13 10:30:00+02:00	6398.0
2022-08-13 10:45:00+02:00	6436.0
2022-08-13 11:00:00+02:00	6452.0
2022-08-13 11:15:00+02:00	6454.0
2022-08-13 11:30:00+02:00	6455.0
2022-08-13 11:45:00+02:00	6406.0
2022-08-13 12:00:00+02:00	6375.0
2022-08-13 12:15:00+02:00	6321.0
2022-08-13 12:30:00+02:00	6267.0
2022-08-13 12:45:00+02:00	6224.0
2022-08-13 13:00:00+02:00	6157.0
2022-08-13 13:15:00+02:00	6145.0
2022-08-13 13:30:00+02:00	6109.0
2022-08-13 13:45:00+02:00	6098.0
2022-08-13 14:00:00+02:00	6020.0
2022-08-13 14:15:00+02:00	5943.0
2022-08-13 14:30:00+02:00	5935.0
2022-08-13 14:45:00+02:00	5960.0
2022-08-13 15:00:00+02:00	6020.0
2022-08-13 15:15:00+02:00	6000.0
2022-08-13 15:30:00+02:00	6004.0
2022-08-13 15:45:00+02:00	5980.0
2022-08-13 16:00:00+02:00	6035.0
2022-08-13 16:15:00+02:00	6002.0
2022-08-13 16:30:00+02:00	5987.0
2022-08-13 16:45:00+02:00	6063.0
2022-08-13 17:00:00+02:00	6037.0
2022-08-13 17:15:00+02:00	6053.0
2022-08-13 17:30:00+02:00	6108.0
2022-08-13 17:45:00+02:00	6098.0
2022-08-13 18:00:00+02:00	6074.0
2022-08-13 18:15:00+02:00	6019.0
2022-08-13 18:30:00+02:00	5955.0
2022-08-13 18:45:00+02:00	5934.0
2022-08-13 19:00:00+02:00	5881.0
2022-08-13 19:15:00+02:00	5867.0
2022-08-13 19:30:00+02:00	5836.0
2022-08-13 19:45:00+02:00	5833.0
2022-08-13 20:00:00+02:00	5851.0
2022-08-13 20:15:00+02:00	5882.0
2022-08-13 20:30:00+02:00	5886.0
2022-08-13 20:45:00+02:00	5841.0
2022-08-13 21:00:00+02:00	5736.0
2022-08-13 21:15:00+02:00	5626.0
2022-08-13 21:30:00+02:00	5540.0
2022-08-13 21:45:00+02:00	5546.0
2022-08-13 22:00:00+02:00	5635.0
2022-08-13 22:15:00+02:00	5535.0
2022-08-13 22:30:00+02:00	5376.0
2022-08-13 22:45:00+02:00	5298.0
2022-08-13 23:00:00+02:00	5205.0
2022-08-13 23:15:00+02:00	5123.0
2022-08-13 23:30:00+02:00	4985.0
2022-08-13 23:45:00+02:00	4926.0
2022-08-14 00:00:00+02:00	4951.0
2022-08-14 00:15:00+02:00	4832.0
2022-08-14 00:30:00+02:00	4768.0
2022-08-14 00:45:00+02:00	4706.0
2022-08-14 01:00:00+02:00	4634.0
2022-08-14 01:15:00+02:00	4564.0
2022-08-14 01:30:00+02:00	4505.0
2022-08-14 01:45:00+02:00	4435.0
2022-08-14 02:00:00+02:00	4534.0
2022-08-14 02:15:00+02:00	4454.0
2022-08-14 02:30:00+02:00	4422.0
2022-08-14 02:45:00+02:00	4374.0
2022-08-14 03:00:00+02:00	4380.0
2022-08-14 03:15:00+02:00	4340.0
2022-08-14 03:30:00+02:00	4333.0
2022-08-14 03:45:00+02:00	4268.0
2022-08-14 04:00:00+02:00	4298.0
2022-08-14 04:15:00+02:00	4288.0
2022-08-14 04:30:00+02:00	4324.0
2022-08-14 04:45:00+02:00	4322.0
2022-08-14 05:00:00+02:00	4411.0
2022-08-14 05:15:00+02:00	4439.0
2022-08-14 05:30:00+02:00	4478.0
2022-08-14 05:45:00+02:00	4522.0
